,category,word,score,Compound,Subjectivity,Stanza,Flair,Valence,Arousal,Dominance,quadrant
2822,uninterested,acapella,1.01524859964616,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2823,uninterested,nk,1.01524859964616,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2824,uninterested,astonishing,1.01524859964616,0.0,1.0,2.0,POSITIVE,0.875,0.875,0.562,--
2825,uninterested,gosling,1.00832815680159,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2826,uninterested,shivers,1.00567914863001,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2827,uninterested,breakingdawn,1.00567914863001,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2828,uninterested,ukulele,1.01524859964616,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2829,uninterested,attempting,1.01309574628506,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2830,uninterested,goood,0.515851671703796,0.0,0.0,2.0,POSITIVE,0.875,0.875,0.562,--
2831,uninterested,gemini,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2832,uninterested,mannn,0.504422975880173,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2833,uninterested,tweetdeck,1.03326710514884,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2834,uninterested,lifeofpi,1.03326710514884,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2835,uninterested,smartphones,1.03326710514884,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2836,uninterested,alumni,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2837,uninterested,aftershave,1.03326710514884,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2838,uninterested,listing,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2839,uninterested,kuya,1.03326710514884,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2840,uninterested,ollie,0.504422975880173,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2841,uninterested,kickass,1.03326710514884,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2842,uninterested,turner,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2843,uninterested,pressie,1.02571989951346,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2844,uninterested,aston,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2845,uninterested,lattes,0.504422975880173,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2846,uninterested,tidying,1.03051607177695,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2847,uninterested,soc,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2848,uninterested,foxes,0.504422975880173,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2849,uninterested,trippy,0.9997444131101991,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2850,uninterested,smartphone,0.9968994609779671,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2851,uninterested,breathed,0.9997444131101991,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2852,uninterested,vday,0.5201713328483121,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2853,uninterested,mcgraw,0.9997444131101991,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2854,uninterested,delish,0.9997444131101991,0.0,0.0,2.0,POSITIVE,0.875,0.875,0.562,--
2855,uninterested,bikinis,0.9997444131101991,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2856,uninterested,backstreet,0.992775743794105,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2857,uninterested,arthur,0.992775743794105,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2858,uninterested,nigeria,0.992775743794105,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2859,uninterested,dragons,0.9957040035731941,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2860,uninterested,bobcats,0.992775743794105,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2861,uninterested,percy,0.5201713328483121,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2862,uninterested,bolt,0.5201713328483121,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2863,uninterested,crabtree,0.9997444131101991,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2864,uninterested,glittery,0.9997444131101991,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2865,uninterested,pizzas,0.5201713328483121,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2866,uninterested,straightened,1.00341414199916,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2867,uninterested,almostdone,0.9997444131101991,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2868,uninterested,collegeprobz,0.9997444131101991,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2869,uninterested,waitwhat,0.9997444131101991,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2870,uninterested,builder,0.5201713328483121,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2871,uninterested,daley,0.9997444131101991,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2872,uninterested,animation,0.9997444131101991,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2873,uninterested,struggled,0.9997444131101991,-0.34,0.0,0.0,NEGATIVE,0.875,0.875,0.562,--
2874,uninterested,shortbread,0.9997444131101991,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2875,uninterested,brilliantly,0.9997444131101991,0.6124,1.0,2.0,POSITIVE,0.875,0.875,0.562,--
2876,uninterested,nfc,0.9997444131101991,-0.5719,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2877,uninterested,pomegranate,1.07978712078373,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2878,uninterested,rubio,1.07978712078373,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2879,uninterested,holycrap,1.07978712078373,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2880,uninterested,josh,0.49875723834449603,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2881,uninterested,clarkson,1.05780821406496,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2882,uninterested,remy,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2883,uninterested,doubles,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2884,uninterested,shush,0.504422975880173,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2885,uninterested,woahhh,1.07978712078373,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2886,uninterested,highlighted,1.07978712078373,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2887,uninterested,scarlett,1.07978712078373,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2888,uninterested,aria,1.07978712078373,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2889,uninterested,norris,1.07978712078373,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2890,uninterested,gotten,0.4974675257715879,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2891,uninterested,tracked,1.07978712078373,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2892,uninterested,better lt,1.07978712078373,0.4404,0.5,2.0,POSITIVE,0.875,0.875,0.562,--
2893,uninterested,sopretty,1.07978712078373,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2894,uninterested,itouch,1.07978712078373,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2895,uninterested,loveyouguys,1.07978712078373,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2896,uninterested,suppose,0.495963710934197,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2897,uninterested,jackman,1.07978712078373,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2898,uninterested,surfer,1.05446931279945,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2899,uninterested,duckdynasty,1.03326710514884,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2900,uninterested,brooklyn,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2901,uninterested,carts,0.504422975880173,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2902,uninterested,occasionally,0.504422975880173,0.0,0.125,1.0,POSITIVE,0.875,0.875,0.562,--
2903,uninterested,andrews,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2904,uninterested,rows,1.03896512626348,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2905,uninterested,unlikely,0.504422975880173,0.0,0.5,1.0,NEGATIVE,0.875,0.875,0.562,--
2906,uninterested,drafted,1.03326710514884,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2907,uninterested,reef,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2908,uninterested,bestboyfriend,1.03326710514884,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2909,uninterested,emotionalwreck,1.03326710514884,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2910,uninterested,swans,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2911,uninterested,vietnamese,1.03326710514884,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2912,uninterested,apologized,0.504422975880173,0.3182,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2913,uninterested,actully,1.03326710514884,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2914,uninterested,shay,1.03326710514884,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2915,uninterested,elton,1.03326710514884,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2916,uninterested,rr,1.03326710514884,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2917,uninterested,lc,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2918,uninterested,complimented,1.04341947661286,0.4215,0.0,2.0,POSITIVE,0.875,0.875,0.562,--
2919,uninterested,quad,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2920,uninterested,stanford,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2921,uninterested,keepitup,1.0499341576340502,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2922,uninterested,trio,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2923,uninterested,dion,1.0499341576340502,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2924,uninterested,fx,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2925,uninterested,hugh,1.0499341576340502,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2926,uninterested,sentences,1.0499341576340502,0.0516,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2927,uninterested,transition,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2928,uninterested,filed,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2929,uninterested,feather,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2930,uninterested,payattention,1.04341947661286,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2931,uninterested,cantbelieveit,1.04341947661286,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2932,uninterested,mot,0.504422975880173,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2933,uninterested,ohyeah,1.04341947661286,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2934,uninterested,bums,0.504422975880173,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2935,uninterested,noway,1.04341947661286,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2936,uninterested,singers,0.504422975880173,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2937,uninterested,diana,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2938,uninterested,inspires,0.946255728159212,0.4404,0.0,2.0,POSITIVE,0.875,0.875,0.562,--
2939,uninterested,hailey,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2940,uninterested,blew,0.550942991515066,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2941,uninterested,skylar,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2942,uninterested,corden,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2943,uninterested,milf,0.946255728159212,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2944,uninterested,bod,0.946255728159212,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2945,uninterested,paying,0.554887769806082,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2946,uninterested,overlooking,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2947,uninterested,pecan,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2948,uninterested,tswift,0.546982590298969,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2949,uninterested,krispy,0.546982590298969,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2950,uninterested,guinness,0.9546239778297291,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2951,uninterested,interact,0.546982590298969,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2952,uninterested,amas,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2953,uninterested,listened,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2954,uninterested,brill,0.546982590298969,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2955,uninterested,kelsey,0.546982590298969,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2956,uninterested,anthro,0.946255728159212,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2957,uninterested,reallyyy,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2958,uninterested,honoured,0.946255728159212,0.4939,0.0,2.0,POSITIVE,0.875,0.875,0.562,--
2959,uninterested,onlineshopping,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2960,uninterested,marquez,0.546982590298969,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2961,uninterested,bouncing,0.9366862771430621,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2962,uninterested,sections,0.568961497017744,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2963,uninterested,goldfish,0.9366862771430621,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2964,uninterested,hw,0.936392634504041,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2965,uninterested,collar,0.568961497017744,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2966,uninterested,cuter,0.568961497017744,0.5106,0.0,2.0,POSITIVE,0.875,0.875,0.562,--
2967,uninterested,guardiola,0.9387085225238291,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2968,uninterested,iloveit,0.9387085225238291,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2969,uninterested,bryant,0.568961497017744,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2970,uninterested,imo,0.568961497017744,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2971,uninterested,marbles,0.568961497017744,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2972,uninterested,tricks,0.936144418554892,-0.128,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2973,uninterested,pitcher,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2974,uninterested,efron,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2975,uninterested,watson,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2976,uninterested,stem,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2977,uninterested,edsheeran,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2978,uninterested,soaps,0.946255728159212,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2979,uninterested,hof,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2980,uninterested,abbie,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2981,uninterested,analyze,0.568961497017744,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2982,uninterested,james,0.5606626942030489,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2983,uninterested,quite,0.560820339434044,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2984,uninterested,sparknotes,0.946255728159212,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2985,uninterested,supposed,0.5628369457196299,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2986,uninterested,happyhappyhappy,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2987,uninterested,threes,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2988,uninterested,roberts,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2989,uninterested,choreography,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2990,uninterested,playing,0.533087133891807,0.2023,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2991,uninterested,spanish,0.5332434144156649,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2992,uninterested,champ,0.5332434144156649,0.4767,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2993,uninterested,memorizing,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2994,uninterested,nevergetsold,0.974426605125909,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2995,uninterested,night gt,0.974426605125909,0.2732,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2996,uninterested,hansel,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2997,uninterested,fern,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
2998,uninterested,slacker,0.974426605125909,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
2999,uninterested,kinect,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3000,uninterested,boehner,0.974426605125909,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3001,uninterested,bball,0.536171674194753,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3002,uninterested,aaand,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3003,uninterested,getready,0.974426605125909,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3004,uninterested,moss,0.9888153425780078,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3005,uninterested,wizards,0.9888153425780078,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3006,uninterested,pete,0.529740783864463,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3007,uninterested,fattest,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3008,uninterested,marathons,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3009,uninterested,frosted,0.529740783864463,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3010,uninterested,metres,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3011,uninterested,celine,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3012,uninterested,benny,0.5407906200510479,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3013,uninterested,lifeproof,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3014,uninterested,honda,0.5407906200510479,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3015,uninterested,woww,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3016,uninterested,funtimes,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3017,uninterested,spotting,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3018,uninterested,transform,0.5407906200510479,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3019,uninterested,nodoubt,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3020,uninterested,premiership,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3021,uninterested,whaaat,0.95915913299512,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3022,uninterested,beyonc,0.95915913299512,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3023,uninterested,waaay,0.5407906200510479,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3024,uninterested,tagalog,0.974426605125909,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3025,uninterested,kreme,0.5407906200510479,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3026,uninterested,fiddling,0.974426605125909,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3027,uninterested,matured,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3028,uninterested,stroking,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3029,uninterested,earbuds,0.5407906200510479,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3030,uninterested,bluetooth,0.974426605125909,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3031,uninterested,fitch,0.974426605125909,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3032,uninterested,stepmom,0.5407906200510479,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3033,uninterested,manziel,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3034,uninterested,hahahha,0.5407906200510479,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3035,uninterested,harvard,0.5407906200510479,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3036,uninterested,proudofmyself,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3037,uninterested,conor,0.5407906200510479,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3038,uninterested,hellyeah,0.974426605125909,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3039,uninterested,solved,0.44379835406373797,0.2732,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3040,uninterested,jericho,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3041,uninterested,deca,0.44379835406373797,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3042,uninterested,bestmovieever,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3043,uninterested,looper,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3044,uninterested,flailing,1.1975701564401202,0.0,0.0,0.0,NEGATIVE,0.875,0.875,0.562,--
3045,uninterested,though gt,1.1975701564401202,0.2732,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3046,uninterested,skater,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3047,uninterested,yourfault,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3048,uninterested,hotty,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3049,uninterested,margins,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3050,uninterested,lrc,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3051,uninterested,assessments,0.44379835406373797,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3052,uninterested,knit,0.44379835406373797,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3053,uninterested,lesmiserables,1.1975701564401202,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3054,uninterested,drumline,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3055,uninterested,nets,0.44379835406373797,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3056,uninterested,puzzles,0.44379835406373797,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3057,uninterested,andd,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3058,uninterested,distracts,1.2108153831901398,-0.3182,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3059,uninterested,benton,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3060,uninterested,longislandmedium,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3061,uninterested,glorytogod,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3062,uninterested,garfield,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3063,uninterested,fraser,0.44379835406373797,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3064,uninterested,translating,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3065,uninterested,km,0.44379835406373797,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3066,uninterested,alphabet,0.44379835406373797,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3067,uninterested,scarlet,1.1975701564401202,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3068,uninterested,atheist,0.44379835406373797,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3069,uninterested,whoaaa,1.1975701564401202,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3070,uninterested,hotties,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3071,uninterested,sawyer,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3072,uninterested,notecards,1.1975701564401202,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3073,uninterested,turned,0.453112697941192,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3074,uninterested,guardians,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3075,uninterested,prezzie,1.1975701564401202,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3076,uninterested,assists,1.17509730058806,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3077,uninterested,welldone,1.17509730058806,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3078,uninterested,accomplishing,1.17509730058806,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
3079,uninterested,choc,0.455632811710741,0.0,0.0,1.0,NEGATIVE,0.875,0.875,0.562,--
3080,uninterested,lovingit,1.1975701564401202,0.0,0.0,1.0,POSITIVE,0.875,0.875,0.562,--
